Start,Stop,Type,Bus,Year,Month,Week,Hour,Counts
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","1","Sun","8","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","3","Sun","8","4"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","4","Sun","8","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","5","Sun","8","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","6","Sun","8","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","7","Sun","8","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","8","Sun","8","10"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","9","Sun","8","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","1","Sun","9","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","3","Sun","9","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","4","Sun","9","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","5","Sun","9","5"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","7","Sun","9","10"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","8","Sun","9","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","10","Sun","9","4"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","11","Sun","9","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","12","Sun","9","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","1","Sun","9","6"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","5","Sun","9","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","9","Sun","9","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","10","Sun","9","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","1","Sun","10","13"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","2","Sun","10","11"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","3","Sun","10","14"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","4","Sun","10","5"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","5","Sun","10","5"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","6","Sun","10","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","7","Sun","10","4"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","8","Sun","10","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","10","Sun","10","5"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","11","Sun","10","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","1","Sun","10","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","2","Sun","10","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","3","Sun","10","4"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","5","Sun","10","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","7","Sun","10","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","9","Sun","10","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","10","Sun","10","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","1","Sun","11","6"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","2","Sun","11","6"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","3","Sun","11","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","4","Sun","11","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","5","Sun","11","7"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","8","Sun","11","4"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","10","Sun","11","5"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","11","Sun","11","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","4","Sun","11","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","5","Sun","11","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","7","Sun","11","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","8","Sun","11","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","1","Sun","12","22"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","2","Sun","12","23"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","3","Sun","12","9"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","4","Sun","12","11"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","5","Sun","12","19"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","6","Sun","12","5"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","7","Sun","12","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","10","Sun","12","11"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","1","Sun","12","8"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","2","Sun","12","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","3","Sun","12","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","4","Sun","12","4"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","5","Sun","12","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","6","Sun","12","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","7","Sun","12","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","8","Sun","12","5"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","9","Sun","12","7"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","11","Sun","12","5"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","12","Sun","12","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","1","Sun","13","4"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","2","Sun","13","18"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","3","Sun","13","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","4","Sun","13","16"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","5","Sun","13","8"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","7","Sun","13","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","8","Sun","13","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","10","Sun","13","5"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","11","Sun","13","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","12","Sun","13","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","1","Sun","13","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","2","Sun","13","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","3","Sun","13","4"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","4","Sun","13","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","5","Sun","13","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","6","Sun","13","8"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","7","Sun","13","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","8","Sun","13","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","10","Sun","13","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","11","Sun","13","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","12","Sun","13","5"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","1","Sun","14","11"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","2","Sun","14","12"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","3","Sun","14","16"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","4","Sun","14","16"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","5","Sun","14","12"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","6","Sun","14","5"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","7","Sun","14","5"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","8","Sun","14","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","9","Sun","14","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","10","Sun","14","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","1","Sun","14","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","2","Sun","14","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","4","Sun","14","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","5","Sun","14","7"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","6","Sun","14","5"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","7","Sun","14","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","9","Sun","14","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","12","Sun","14","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","1","Sun","15","4"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","2","Sun","15","7"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","3","Sun","15","6"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","5","Sun","15","5"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","6","Sun","15","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","9","Sun","15","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","10","Sun","15","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","11","Sun","15","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","1","Sun","15","6"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","2","Sun","15","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","3","Sun","15","6"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","4","Sun","15","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","5","Sun","15","5"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","6","Sun","15","11"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","7","Sun","15","8"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","8","Sun","15","9"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","9","Sun","15","5"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","10","Sun","15","4"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","1","Sun","16","6"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","2","Sun","16","13"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","3","Sun","16","14"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","4","Sun","16","11"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","5","Sun","16","16"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","6","Sun","16","7"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","7","Sun","16","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","8","Sun","16","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","9","Sun","16","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","10","Sun","16","5"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","1","Sun","16","4"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","2","Sun","16","6"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","3","Sun","16","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","4","Sun","16","5"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","5","Sun","16","7"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","7","Sun","16","4"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","8","Sun","16","8"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","9","Sun","16","8"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","10","Sun","16","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","11","Sun","16","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","12","Sun","16","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","1","Sun","17","11"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","2","Sun","17","11"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","3","Sun","17","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","4","Sun","17","5"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","5","Sun","17","8"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","10","Sun","17","4"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","1","Sun","17","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","4","Sun","17","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","5","Sun","17","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","6","Sun","17","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","8","Sun","17","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","12","Sun","17","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","1","Sun","18","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","2","Sun","18","8"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","3","Sun","18","6"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","4","Sun","18","10"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","5","Sun","18","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","6","Sun","18","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","7","Sun","18","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","8","Sun","18","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","10","Sun","18","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","1","Sun","18","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","5","Sun","18","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","6","Sun","18","4"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","7","Sun","18","5"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","9","Sun","18","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","1","Sun","19","5"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","2","Sun","19","11"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","3","Sun","19","7"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","4","Sun","19","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","5","Sun","19","7"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","6","Sun","19","4"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","8","Sun","19","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","9","Sun","19","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","10","Sun","19","6"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","11","Sun","19","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","1","Sun","19","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","3","Sun","19","6"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","4","Sun","19","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","5","Sun","19","4"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","6","Sun","19","4"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","7","Sun","19","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","8","Sun","19","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","9","Sun","19","5"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","10","Sun","19","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","11","Sun","19","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","12","Sun","19","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","1","Sun","20","6"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","2","Sun","20","5"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","4","Sun","20","5"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","5","Sun","20","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","7","Sun","20","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","8","Sun","20","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","10","Sun","20","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","1","Sun","20","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","2","Sun","20","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","3","Sun","20","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","4","Sun","20","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","6","Sun","20","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","7","Sun","20","5"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","8","Sun","20","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","10","Sun","20","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","11","Sun","20","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","12","Sun","20","6"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","1","Sun","21","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","5","Sun","21","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","3","Sun","21","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","1","Sun","22","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","4","Sun","22","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","5","Sun","22","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","10","Sun","22","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","1","Sun","22","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","4","Sun","22","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","10","Sun","22","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","1","Thu","5","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","5","Thu","5","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","6","Thu","5","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","2","Thu","6","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","3","Thu","6","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","4","Thu","6","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","10","Thu","6","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","7","Thu","6","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","1","Thu","7","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","2","Thu","7","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","5","Thu","7","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","11","Thu","7","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","4","Thu","7","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","6","Thu","7","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","7","Thu","7","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","2","Thu","8","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","4","Thu","8","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","5","Thu","8","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","12","Thu","8","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","3","Thu","8","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","7","Thu","8","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","1","Thu","9","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","2","Thu","9","5"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","4","Thu","9","8"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","5","Thu","9","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","6","Thu","9","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","8","Thu","9","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","10","Thu","9","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","1","Thu","9","4"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","3","Thu","9","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","4","Thu","9","6"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","6","Thu","9","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","7","Thu","9","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","8","Thu","9","6"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","12","Thu","9","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","1","Thu","10","9"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","2","Thu","10","10"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","3","Thu","10","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","4","Thu","10","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","5","Thu","10","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","2","Thu","10","6"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","5","Thu","10","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","7","Thu","10","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","9","Thu","10","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","1","Thu","11","6"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","2","Thu","11","6"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","3","Thu","11","5"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","4","Thu","11","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","6","Thu","11","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","7","Thu","11","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","9","Thu","11","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","1","Thu","11","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","2","Thu","11","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","4","Thu","11","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","5","Thu","11","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","7","Thu","11","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","8","Thu","11","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","1","Thu","12","16"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","2","Thu","12","21"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","3","Thu","12","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","4","Thu","12","6"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","5","Thu","12","6"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","6","Thu","12","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","7","Thu","12","7"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","10","Thu","12","8"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","12","Thu","12","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","1","Thu","12","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","2","Thu","12","6"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","3","Thu","12","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","5","Thu","12","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","7","Thu","12","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","8","Thu","12","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","9","Thu","12","4"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","10","Thu","12","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","11","Thu","12","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","12","Thu","12","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","1","Thu","13","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","2","Thu","13","22"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","4","Thu","13","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","5","Thu","13","3"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","7","Thu","13","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","1","Thu","13","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","7","Thu","13","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","8","Thu","13","6"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","9","Thu","13","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","11","Thu","13","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","12","Thu","13","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","1","Thu","14","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","2","Thu","14","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","4","Thu","14","4"
"臺中火車站","國立臺中科技大學","代幣全","B12","2015","5","Thu","14","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","3","Thu","14","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","4","Thu","14","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","5","Thu","14","1"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","6","Thu","14","2"
"臺中火車站","國立臺中科技大學","代幣全","B12","2016","7","Thu","14","4"
"臺中火車站","國立臺中科技大學","全票","B12","2016","6","Fri","22","51"
"臺中火車站","國立臺中科技大學","全票","B12","2016","7","Fri","22","37"
"臺中火車站","國立臺中科技大學","全票","B12","2016","8","Fri","22","41"
"臺中火車站","國立臺中科技大學","全票","B12","2016","9","Fri","22","56"
"臺中火車站","國立臺中科技大學","全票","B12","2016","10","Fri","22","50"
"臺中火車站","國立臺中科技大學","全票","B12","2016","11","Fri","22","46"
"臺中火車站","國立臺中科技大學","全票","B12","2016","12","Fri","22","35"
"臺中火車站","國立臺中科技大學","全票","B12","2016","6","Mon","5","13"
"臺中火車站","國立臺中科技大學","全票","B12","2016","7","Mon","5","13"
"臺中火車站","國立臺中科技大學","全票","B12","2016","8","Mon","5","10"
"臺中火車站","國立臺中科技大學","全票","B12","2016","9","Mon","5","13"
"臺中火車站","國立臺中科技大學","全票","B12","2016","10","Mon","5","4"
"臺中火車站","國立臺中科技大學","全票","B12","2016","11","Mon","5","7"
"臺中火車站","國立臺中科技大學","全票","B12","2016","12","Mon","5","8"
"臺中火車站","國立臺中科技大學","全票","B12","2016","6","Mon","6","73"
"臺中火車站","國立臺中科技大學","全票","B12","2016","7","Mon","6","30"
"臺中火車站","國立臺中科技大學","全票","B12","2016","8","Mon","6","96"
"臺中火車站","國立臺中科技大學","全票","B12","2016","9","Mon","6","107"
"臺中火車站","國立臺中科技大學","全票","B12","2016","10","Mon","6","66"
"臺中火車站","國立臺中科技大學","全票","B12","2016","11","Mon","6","74"
"臺中火車站","國立臺中科技大學","全票","B12","2016","12","Mon","6","66"
"臺中火車站","國立臺中科技大學","全票","B12","2016","6","Mon","7","114"
"臺中火車站","國立臺中科技大學","全票","B12","2016","7","Mon","7","83"
"臺中火車站","國立臺中科技大學","全票","B12","2016","8","Mon","7","94"
"臺中火車站","國立臺中科技大學","全票","B12","2016","9","Mon","7","96"
"臺中火車站","國立臺中科技大學","全票","B12","2016","10","Mon","7","109"
"臺中火車站","國立臺中科技大學","全票","B12","2016","11","Mon","7","110"
"臺中火車站","國立臺中科技大學","全票","B12","2016","12","Mon","7","93"
"臺中火車站","國立臺中科技大學","全票","B12","2016","6","Mon","8","127"
"臺中火車站","國立臺中科技大學","全票","B12","2016","7","Mon","8","113"
"臺中火車站","國立臺中科技大學","全票","B12","2016","8","Mon","8","122"
"臺中火車站","國立臺中科技大學","全票","B12","2016","9","Mon","8","140"
"臺中火車站","國立臺中科技大學","全票","B12","2016","10","Mon","8","93"
